TITLE Noiseproof
BPM   148.325
NOTES
1001 6.472273723242879
1001 6.683326127261669
0001 6.894378531280458
0010 6.999904733289853
0001 7.105430935299248
1000 7.3164833393180375
0100 7.45718494199723
0100 7.5627111440066255
0001 7.703412746685818
0100 7.844114349365011
0100 7.949640551374406
1000 8.0903421540536
2001 8.49485926175628
3020 8.89937636945896
0230 9.1016349233103
0300 9.30389347716164
0002 9.50615203101298
1003 9.70841058486432
1100 10.01179841564133
1000 10.315186246418339
0100 10.416315523344009
0010 10.51744480026968
0002 10.61857407719535
2003 11.326479015675039
3020 11.73099612337772
0230 12.135513231080399
0302 12.33777178493174
2003 12.54003033878308
3001 12.944547446485759
0100 13.200031935561135
0001 13.455516424636512
1000 13.762097811526964
0010 13.898356205700498
0010 14.026098450238187
0001 14.162356844411722
0010 14.298615238585256
0010 14.426357483122944
2000 14.562615877296478
3010 14.866003708073489
0100 14.967132984999159
0001 15.034552502949605
0100 15.101972020900051
0001 15.169391538850498
0100 15.236811056800946
0001 15.304230574751392
1000 15.371650092701838
0100 15.624473285016013
0010 15.877296477330187
0002 16.1806843081072
0003 16.433507500421374
2010 16.48407213888421
3020 16.78745996966122
0130 16.98971852351256
0002 17.191977077363898
2003 17.79875273891792
3200 18.2032698466206
0320 18.60778695432328
0031 19.012304062025958
0001 19.147143097926854
0001 19.281982133827746
1000 19.41682116972864
0010 19.672305658804017
0100 19.927790147879392
0001 20.234371534769846
0100 20.37062992894338
0100 20.498372173481066
0010 20.6346305676546
0100 20.770888961828135
0100 20.898631206365824
0002 21.03488960053936
0003 21.2371481543907
2000 21.43940670824204
3200 21.84392381594472
0320 22.046182369796057
0030 22.248440923647397
0002 22.450699477498738
1003 22.652958031350078
1100 22.956345862127087
1000 23.2597336929041
0001 23.360862969829768
0100 23.46199224675544
0020 23.563121523681108
2030 24.271026462160798
3200 24.67554356986348
0310 25.08006067756616
0001 25.282319231417496
0010 25.484577785268836
0100 25.58570706219451
1000 25.686836339120177
0001 25.754255857070625
1000 25.82167537502107
0001 25.889094892971517
0100 26.05090173605259
0100 26.131805157593124
1000 26.293612000674198
0100 26.455418843755268
0100 26.536322265295805
0001 26.69812910837688
0010 26.85993595145795
0010 26.940839372998486
0100 27.102646216079556
0010 27.26445305916063
0010 27.345356480701167
0001 27.507163323782237
0013 27.911680431484918
0100 28.012809708410586
1000 28.215068262261926
0001 28.3161975391876
0010 28.619585369964607
0002 28.720714646890276
2003 28.922973200741616
3100 29.125231754592956
0110 29.428619585369965
0100 29.732007416146978
1000 29.833136693072646
0001 29.934265969998318
0200 30.035395246923986
0320 30.743300185403676
2030 31.147817293106357
3002 31.552334400809038
1003 32.3613686162144
0100 32.61685310528978
0010 32.872337594365156
0001 32.974531389995306
1000 33.178918981255606
0100 33.31517737542914
0100 33.44291961996683
0001 33.57917801414036
0010 33.7154364083139
0010 33.843178652851584
1000 33.979437047025115
0100 34.18169560087645
0010 34.383954154727796
0001 34.58621270857913
1000 34.78847126243048
0010 34.889600539356145
0200 35.19298837013316
0302 35.395246923984494
2003 35.59750547783584
3020 35.799764031687175
1030 36.4065396932412
0001 36.60879824709254
0001 36.91218607786955
2000 37.215573908646554
3200 37.620091016349235
0320 37.82234957020057
0031 38.024608124051916
1000 38.22686667790325
0001 38.32799595482892
0100 38.4291252317546
0001 38.530254508680265
1000 38.631383785605934
0100 38.69880330355638
1000 38.76622282150683
0100 38.83364233945728
0010 39.035900893308614
0001 39.23815944715996
1000 39.33928872408563
0010 39.440418001011295
0100 39.54154727793697
0001 39.74380583178831
1000 40.04719366256532
0100 40.24945221641666
0010 40.451710770267994
0100 40.70453396258217
1000 40.95735715489634
0001 41.260744985673355
0010 41.361874262599024
0100 41.46300353952469
0010 41.56413281645036
0001 41.665262093376036
0100 41.86752064722737
0010 41.96864992415304
1000 42.06977920107872
0001 42.272037754930054
1000 42.4742963087814
0010 42.575425585707066
0100 42.77768413955841
0001 42.87881341648408
1000 42.97994269340975
0001 43.182201247261084
0010 43.28333052418676
0100 43.485589078038096
2000 43.68784763188943
3001 44.092364739592114
0100 44.29462329344345
0010 44.395752570369126
0200 44.496881847294794
0301 45.305916062700156
1000 45.50817461655149
0010 45.71043317040284
0100 45.811562447328505
0001 45.912691724254174
0100 46.01382100117985
0001 46.11495027810552
1000 46.216079555031186
0100 46.5194673858082
0010 46.721725939659535
0001 46.92398449351087
1000 47.227372324287884
0010 47.32850160121355
0100 47.631889431990565
0010 47.733018708916234
1000 47.93527726276757
0001 48.137535816618914
0010 48.33979437047025
0100 48.542052924321595
0010 48.74431147817293
0001 48.84544075509861
0010 48.946570032024276
0001 49.047699308949944
1000 49.24995786280129
0010 49.452216416652625
0100 49.553345693578294
0001 49.65447497050396
1000 49.75560424742964
0100 49.957862801280974
0010 50.16012135513231
0001 50.36237990898365
1000 50.56463846283499
0100 50.96915557053767
0010 51.07028484746334
0001 51.27254340131468
0010 51.373672678240354
0001 51.57593123209169
1000 51.67706050901736
0010 51.778189785943034
0100 51.98044833979437
0001 52.182706893645715
1000 52.283836170571384
0100 52.38496544749705
0010 52.48609472442273
0001 52.587224001348396
0100 52.78948255519973
0010 52.8906118321254
1000 52.99174110905108
0001 53.193999662902414
0100 53.29512893982808
0001 53.39625821675376
1000 53.598516770605094
0100 53.80077532445644
0010 53.90190460138211
0001 54.003033878307775
0010 54.10416315523345
0100 54.20529243215912
1000 54.407550986010456
0001 54.508680262936124
0100 54.6098095398618
0010 54.81206809371314
1000 54.913197370638805
0001 55.014326647564474
1000 55.21658520141581
0010 55.418843755267154
0100 55.51997303219282
0001 55.62110230911849
0100 55.72223158604417
0010 55.823360862969835
1000 56.02561941682117
0001 56.12674869374684
0010 56.227877970672516
0100 56.43013652452385
0010 56.53126580144952
0001 56.6323950783752
1000 56.834653632226534
0001 57.03691218607788
0010 57.138041463003546
0001 57.239170739929214
0010 57.34030001685489
0100 57.44142929378056
1000 57.643687847631895
0001 57.744817124557564
0100 57.84594640148324
0010 58.048204955334576
1030 58.25046350918591
0001 58.45272206303725
1000 58.85723917073993
0100 58.958368447665606
0010 59.26175627844261
0001 59.66627338614529
1000 59.76740266307096
0010 60.07079049384797
0100 60.475307601550654
0001 60.57643687847633
1000 60.879824709253334
0100 61.08208326310468
0010 61.284341816956015
0001 61.68885892465869
1000 62.09337603236137
0010 62.194505309287045
0100 62.49789314006405
0001 62.90241024776673
1000 63.0035395246924
0100 63.30692735546941
0010 63.509185909320756
0001 63.610315186246424
1000 63.81257374009777
0001 63.91370301702344
0010 64.11596157087477
0100 64.21709084780045
2000 64.31822012472611
3001 64.7227372324288
0100 65.12725434013147
0110 65.53177144783416
0010 65.93628855553683
1000 66.13854710938818
0001 66.34080566323951
1000 66.54306421709084
0010 66.74532277094218
1010 67.14983987864487
1000 67.45322770942188
0001 67.7566155401989
1000 67.95887409405023
0100 68.3633912017529
0110 68.76790830945559
0010 69.17242541715827
0001 69.37468397100962
1000 69.57694252486095
0100 69.88033035563797
0010 70.18371818641498
0011 70.38597674026632
0001 70.58823529411765
1000 70.79049384796899
0001 71.19501095567168
0100 71.59952806337435
0110 72.00404517107704
0010 72.40856227877971
1000 72.61082083263106
0100 72.81307938648239
0010 73.01533794033372
0100 73.21759649418506
1100 73.62211360188775
1000 73.82437215573908
0001 74.02663070959042
0100 74.43114781729311
0010 74.83566492499578
0110 75.24018203269847
0100 75.64469914040114
0001 75.8469576942525
1000 76.04921624810383
0010 76.15034552502951
0100 76.35260407888084
0001 76.4537333558065
0100 76.55486263273218
0010 76.65599190965786
1000 76.75712118658352
0001 76.8582504635092
1000 77.26276757121187
0100 77.66728467891456
0010 78.07180178661723
0011 78.47631889431992
0001 78.88083600202259
1000 79.08309455587394
0001 79.28535310972528
1000 79.48761166357662
0010 79.68987021742795
1010 80.09438732513064
1000 80.39777515590765
0010 80.70116298668466
0100 80.90342154053599
0001 81.30793864823866
0011 81.71245575594135
0010 82.11697286364402
0001 82.31923141749537
1000 82.42036069442103
0010 82.52148997134671
0100 82.82487780212372
0001 83.12826563290074
1001 83.33052418675207
1000 83.53278274060341
0200 83.73504129445475
0310 84.13955840215743
0001 84.54407550986011
0011 84.9485926175628
0010 85.35310972526547
0100 85.55536827911682
1000 85.75762683296816
0100 85.9598853868195
0010 86.16214394067083
0011 86.56666104837352
0001 86.76891960222486
0200 86.97117815607619
0310 87.37569526377887
1000 87.78021237148154
1001 88.18472947918423
0001 88.5892465868869
0010 88.79150514073825
0100 88.99376369458959
1000 89.2971515253666
0001 89.49941007921794
1000 89.60053935614361
0100 89.70166863306927
0010 89.80279790999495
0002 90.20731501769762
1003 90.61183212540031
0100 91.01634923310299
0110 91.42086634080567
0010 91.82538344850835
0001 92.0276420023597
0100 92.22990055621104
0001 92.43215911006237
1000 92.63441766391371
1100 93.0389347716164
0100 93.34232260239341
0010 93.64571043317042
0001 93.84796898702174
1000 94.25248609472442
1010 94.6570032024271
0010 95.06152031012978
0100 95.26377886398113
0301 95.46603741783247
1000 95.77588030883878
0010 96.08572319984508
1000 96.29228512718262
0100 96.42999307874098
0100 96.53327404240974
0002 96.67098199396811
0013 96.94639789708482
0100 97.08410584864319
1000 97.48862295634586
1001 97.89314006404855
0001 98.29765717175123
0010 98.49991572560258
0100 98.70217427945391
1000 98.90443283330525
0001 99.10669138715659
1001 99.51120849485928
2000 99.71346704871061
3100 100.32024271026462
0010 100.7247598179673
0011 101.12927692566998
0001 101.53379403337266
0010 101.73605258722401
0100 101.93831114107535
1000 102.24169897185236
0010 102.4439575257037
0100 102.54508680262937
0001 102.64621607955503
1000 102.74734535648071
0100 103.15186246418338
0011 103.55637957188607
0001 103.77702526699662
1000 103.99767096210718
0001 104.43896235232828
0010 104.58605948240198
0010 104.65960804743884
0100 104.80670517751254
0010 104.95380230758623
0010 105.02735087262309
0001 105.17444800269679
1000 105.57896511039947
1010 105.98348221810215
0010 106.28687004887917
0100 106.59025787965618
0001 106.79251643350752
1000 107.0035688375263
0010 107.21462124154509
0100 107.35532284422429
0100 107.42567364556389
1000 107.56637524824308
0001 107.98848005628065
0100 108.19953246029945
0010 108.41058486431822
1000 108.71397269509524
0001 109.01736052587225
0011 109.21961907972359
0020 109.62413618742626
0130 110.02865329512895
1000 110.46994468535006
0100 110.91123607557115
0010 111.05833320564486
0010 111.13188177068172
1000 111.27897890075542
0100 111.42607603082911
0100 111.49962459586597
0001 111.64672172593967
0010 111.95010955671668
0100 112.2534973874937
1100 112.45575594134503
2000 112.65801449519637
3001 113.06253160289906
0010 113.2647901567504
0100 113.66930726445307
1100 114.07382437215576
1000 114.47834147985843
0001 114.8828585875611
0010 115.18624641833811
0100 115.48963424911513
1000 115.59076352604079
0002 115.69189280296646
1003 116.50092701837183
0100 116.9054441260745
1100 117.30996123377719
1000 117.51221978762852
0001 117.71447834147986
1000 117.91673689533121
0010 118.11899544918255
0100 118.32125400303389
0010 118.52351255688522
0100 118.72577111073657
0001 118.92802966458791
0010 119.13028821843925
0100 119.23141749536492
1000 119.53480532614194
0001 119.73706387999327
1000 120.14158098769595
1001 120.54609809539863
0001 120.74835664924997
0010 120.95061520310131
0100 121.15287375695266
1000 121.35513231080398
0010 121.55739086465532
0100 121.658520141581
0001 121.75964941850665
0100 121.86077869543233
0010 121.961907972358
1000 122.06303724928367
0001 122.16416652620934
0013 122.9732007416147
0100 123.37771784931738
1100 123.78223495702007
1000 123.9844935108714
0001 124.18675206472274
0100 124.38901061857409
0010 124.59126917242543
0100 124.79352772627676
0001 124.9957862801281
1000 125.19804483397945
1100 125.40030338783079
0100 125.60256194168213
0010 125.80482049553346
0001 126.00707904938481
1000 126.10820832631047
0001 126.20933760323615
1000 126.61385471093882
1100 127.01837181864151
0100 127.42288892634419
0010 127.62514748019554
0001 127.82740603404686
1000 128.13079386482386
0100 128.3330524186752
0010 128.43418169560087
0001 128.53531097252656
1000 128.63644024945222
0010 128.83869880330357
0200 129.0409573571549
0300 131.06354289566832
