TITLE VISION
BPM   173.0
NOTES
01 5.5491329479768785
08 5.722543352601156
04 5.809248554913295
02 5.895953757225433
01 6.069364161849711
08 6.15606936416185
01 6.242774566473988
08 6.329479768786127
02 6.416184971098266
04 6.589595375722543
01 6.763005780346821
08 6.8497109826589595
04 6.936416184971098
04 7.109826589595376
04 7.283236994219653
04 7.456647398843931
02 7.630057803468208
02 7.890173410404625
02 7.976878612716763
02 8.23699421965318
01 8.323699421965317
08 8.410404624277456
01 8.497109826589595
04 8.670520231213873
02 8.84393063583815
08 8.930635838150287
02 9.017341040462426
04 9.104046242774565
01 9.190751445086704
02 9.364161849710982
06 9.710982658959537
08 9.884393063583815
04 10.057803468208093
02 10.23121387283237
01 10.404624277456646
08 10.578034682080924
02 10.751445086705202
10 11.098265895953757
01 11.271676300578035
04 11.358381502890174
01 11.445086705202312
08 11.61849710982659
04 11.705202312138727
02 11.791907514450866
04 11.965317919075144
08 12.052023121387283
01 12.138728323699421
02 12.3121387283237
01 12.398843930635838
08 12.485549132947977
02 12.658959537572255
04 12.745664739884393
01 12.832369942196532
04 13.00578034682081
02 13.092485549132949
04 13.179190751445086
01 13.352601156069364
08 13.439306358381502
04 13.526011560693641
02 13.699421965317919
04 13.786127167630058
08 13.872832369942197
01 14.046242774566474
04 14.132947976878613
01 14.219653179190752
04 14.39306358381503
02 14.479768786127167
08 14.566473988439306
01 14.739884393063583
02 14.826589595375722
04 14.913294797687861
02 15.086705202312139
01 15.173410404624278
08 15.260115606936417
01 15.433526011560694
04 15.520231213872833
01 15.606936416184972
08 15.78034682080925
02 15.867052023121389
04 15.953757225433526
01 16.127167630057805
02 16.213872832369944
01 16.300578034682083
08 16.47398843930636
04 16.5606936416185
02 16.647398843930635
04 16.820809248554912
08 16.90751445086705
01 16.99421965317919
04 17.167630057803468
02 17.254335260115607
04 17.341040462427745
01 17.514450867052023
08 17.601156069364162
02 17.6878612716763
04 17.861271676300575
01 17.947976878612714
08 18.034682080924856
04 18.208092485549134
02 18.294797687861273
04 18.38150289017341
08 18.55491329479769
01 18.641618497109828
04 18.728323699421967
02 18.901734104046245
08 18.988439306358384
01 19.075144508670522
02 19.248554913294797
04 19.335260115606935
08 19.421965317919074
01 19.508670520231213
08 19.595375722543352
01 19.68208092485549
08 19.76878612716763
04 19.85549132947977
08 19.942196531791907
04 20.028901734104046
02 20.115606936416185
01 20.202312138728324
08 20.289017341040463
02 20.3757225433526
04 20.46242774566474
01 20.54913294797688
02 20.63583815028902
04 20.722543352601157
08 20.809248554913296
12 21.15606936416185
06 21.502890173410407
01 21.676300578034684
08 21.849710982658962
01 22.02312138728324
04 22.196531791907514
10 22.54335260115607
09 22.890173410404625
03 23.15028901734104
06 23.410404624277454
04 23.583815028901732
08 23.75722543352601
01 24.104046242774565
04 24.277456647398843
02 24.45086705202312
08 24.6242774566474
04 24.797687861271676
08 24.971098265895954
03 25.31791907514451
06 25.664739884393065
09 25.92485549132948
12 26.184971098265898
04 26.358381502890172
02 26.53179190751445
01 26.878612716763005
08 27.052023121387283
01 27.22543352601156
04 27.398843930635838
02 27.572254335260112
08 27.745664739884393
12 28.09248554913295
06 28.439306358381504
03 28.69942196531792
09 28.959537572254334
08 29.13294797687861
02 29.30635838150289
04 29.653179190751445
02 29.826589595375722
08 30.0
04 30.173410404624278
02 30.346820809248555
04 30.520231213872833
09 30.86705202312139
10 31.213872832369944
09 31.47398843930636
03 31.734104046242777
02 31.90751445086705
04 32.080924855491325
08 32.42774566473988
01 32.60115606936416
04 32.774566473988436
05 32.947976878612714
09 33.29479768786127
12 33.641618497109825
06 33.98843930635838
02 34.2485549132948
01 34.335260115606935
09 34.50867052023121
08 34.68208092485549
04 34.85549132947977
01 35.028901734104046
04 35.202312138728324
08 35.3757225433526
02 35.54913294797688
01 35.72254335260116
02 35.895953757225435
04 36.06936416184971
05 36.41618497109827
09 36.76300578034682
08 37.02312138728324
04 37.10982658959538
06 37.283236994219656
02 37.45664739884393
04 37.630057803468205
01 37.80346820809248
04 37.97687861271676
02 38.15028901734104
08 38.323699421965316
01 38.49710982658959
04 38.67052023121387
08 38.84393063583815
09 39.190751445086704
10 39.53757225433526
02 39.797687861271676
04 39.884393063583815
05 40.05780346820809
01 40.23121387283237
04 40.40462427745665
08 40.578034682080926
04 40.7514450867052
02 40.92485549132948
04 41.09826589595376
08 41.27167630057804
04 41.445086705202314
01 41.61849710982659
08 41.70520231213873
02 41.79190751445087
08 41.87861271676301
01 41.96531791907515
08 42.052023121387286
04 42.138728323699425
08 42.225433526011564
01 42.3121387283237
02 42.39884393063584
04 42.48554913294798
08 42.57225433526012
01 42.65895953757226
04 42.7456647398844
02 42.832369942196536
08 42.919075144508675
01 43.005780346820806
02 43.092485549132945
01 43.179190751445084
04 43.26589595375722
02 43.35260115606936
08 43.4393063583815
01 43.52601156069364
04 43.61271676300578
01 43.69942196531792
08 43.786127167630056
04 43.872832369942195
02 43.959537572254334
01 44.04624277456647
08 44.39306358381503
09 45.78034682080925
04 45.86705202312139
01 45.95375722543353
04 46.040462427745666
02 46.127167630057805
08 46.213872832369944
02 46.30057803468208
08 46.38728323699422
01 46.47398843930636
02 46.5606936416185
04 46.64739884393064
08 46.73410404624278
01 46.820809248554916
08 47.167630057803464
02 47.34104046242774
04 47.42774566473988
02 47.51445086705202
08 47.6878612716763
01 47.774566473988436
08 47.861271676300575
04 47.947976878612714
02 48.03468208092485
01 48.20809248554913
08 48.38150289017341
02 48.46820809248555
04 48.554913294797686
04 48.72832369942196
04 48.90173410404624
04 49.07514450867052
01 49.2485549132948
01 49.50867052023121
01 49.59537572254335
01 49.85549132947977
08 49.94219653179191
04 50.028901734104046
02 50.115606936416185
01 50.28901734104046
09 50.46242774566474
02 50.54913294797688
04 50.63583815028902
02 50.72254335260116
08 50.809248554913296
04 50.982658959537574
06 51.32947976878613
03 51.84971098265896
08 51.9364161849711
01 52.02312138728324
05 52.369942196531795
06 52.716763005780344
08 52.89017341040462
01 52.97687861271676
04 53.0635838150289
01 53.23699421965318
08 53.323699421965316
01 53.410404624277454
08 53.49710982658959
04 53.58381502890173
02 53.75722543352601
01 53.93063583815029
02 54.017341040462426
04 54.104046242774565
04 54.27745664739884
04 54.45086705202312
04 54.6242774566474
08 54.797687861271676
08 55.05780346820809
08 55.14450867052023
08 55.40462427745665
02 55.49132947976879
04 55.578034682080926
01 55.664739884393065
08 55.83815028901734
04 55.92485549132948
02 56.01156069364162
01 56.1849710982659
04 56.27167630057804
01 56.358381502890175
04 56.445086705202314
02 56.53179190751445
10 56.878612716763
01 56.96531791907514
08 57.05202312138728
01 57.13872832369942
04 57.22543352601156
02 57.312138728323696
08 57.398843930635834
01 57.48554913294797
08 57.57225433526011
12 57.91907514450867
06 58.26589595375722
03 58.786127167630056
09 58.959537572254334
02 59.04624277456647
04 59.13294797687861
02 59.21965317919075
08 59.30635838150289
08 59.47976878612717
01 59.653179190751445
03 60.0
04 60.08670520231214
08 60.17341040462428
02 60.26011560693642
08 60.346820809248555
08 60.52023121387283
01 60.69364161849711
03 61.040462427745666
06 61.5606936416185
12 61.73410404624278
01 61.820809248554916
08 61.907514450867055
01 61.994219653179194
04 62.08092485549133
04 62.25433526011561
01 62.42774566473988
01 62.60115606936416
01 62.774566473988436
01 62.947976878612714
02 63.12138728323699
02 63.29479768786127
02 63.46820809248555
02 63.641618497109825
04 63.8150289017341
12 64.33526011560693
09 64.5086705202312
04 64.59537572254335
02 64.68208092485548
08 64.76878612716763
01 64.85549132947976
01 65.02890173410404
02 65.20231213872832
06 65.54913294797687
08 65.635838150289
01 65.72254335260115
08 65.80924855491328
02 65.89595375722543
02 66.0693641618497
04 66.24277456647398
04 66.41618497109826
01 66.58959537572254
08 66.67630057803467
01 66.76300578034682
04 66.84971098265895
02 66.9364161849711
08 67.02312138728323
01 67.10982658959537
08 67.1965317919075
04 67.28323699421965
02 67.36994219653178
01 67.45664739884393
08 67.54335260115606
02 67.6300578034682
04 67.71676300578034
01 67.80346820809248
04 67.89017341040461
05 68.96779521056978
09 69.36416184971098
08 69.53757225433526
04 69.71098265895954
08 69.88439306358381
01 70.05780346820809
08 70.23121387283237
04 70.40462427745665
08 70.57803468208093
01 70.7514450867052
08 70.92485549132948
02 71.09826589595376
08 71.27167630057804
01 71.44508670520231
08 71.61849710982659
02 71.79190751445087
08 71.96531791907515
01 72.13872832369943
02 72.3121387283237
04 72.48554913294798
02 72.65895953757226
01 72.83236994219654
02 73.00578034682081
04 73.17919075144509
02 73.35260115606937
01 73.52601156069365
04 73.69942196531792
01 73.8728323699422
08 74.04624277456648
01 74.21965317919076
04 74.39306358381504
01 74.56647398843931
08 74.73988439306359
02 74.91329479768785
04 75.08670520231213
01 75.26011560693641
04 75.43352601156069
02 75.60693641618496
04 75.78034682080924
01 75.95375722543352
04 76.1271676300578
01 76.30057803468208
02 76.47398843930635
01 76.64739884393063
08 76.82080924855491
01 76.99421965317919
02 77.16763005780346
01 77.34104046242774
08 77.51445086705202
04 77.6878612716763
02 77.86127167630057
04 78.03468208092485
08 78.20809248554913
04 78.38150289017341
02 78.55491329479769
04 78.72832369942196
08 78.90173410404624
01 79.07514450867052
04 79.2485549132948
02 79.42196531791907
04 79.59537572254335
01 79.76878612716763
04 79.94219653179191
02 80.11560693641619
04 80.28901734104046
01 80.46242774566474
09 80.8092485549133
12 81.15606936416185
06 81.5028901734104
09 81.84971098265896
03 82.19653179190752
10 82.54335260115607
09 82.89017341040463
05 83.23699421965318
06 83.58381502890174
09 83.9306358381503
12 84.27745664739885
03 84.62427745664739
09 84.97109826589595
10 85.3179190751445
05 85.66473988439306
03 86.01156069364161
01 86.18497109826589
08 86.35838150289017
02 86.53179190751445
04 86.70520231213872
01 86.878612716763
02 87.05202312138728
04 87.22543352601156
08 87.39884393063583
04 87.57225433526011
08 87.74566473988439
01 87.91907514450867
04 88.09248554913295
02 88.26589595375722
04 88.4393063583815
01 88.61271676300578
08 88.78612716763006
04 88.87283236994219
02 88.95953757225433
01 89.04624277456647
08 89.13294797687861
01 89.21965317919074
04 89.30635838150289
02 89.39306358381502
04 89.47976878612717
01 89.5664739884393
08 89.65317919075144
04 89.73988439306358
08 89.82658959537572
01 89.91329479768785
04 90.0
01 90.08670520231213
08 90.17341040462428
01 90.26011560693641
08 90.34682080924856
01 90.43352601156069
08 90.52023121387283
04 90.60693641618496
08 90.69364161849711
04 90.78034682080924
02 90.86705202312139
01 90.95375722543352
08 91.04046242774567
02 91.1271676300578
08 91.21387283236994
09 91.5606936416185
05 91.90751445086705
09 92.25433526011561
08 92.51445086705202
04 92.60115606936417
12 92.77456647398844
08 92.94797687861272
04 93.121387283237
01 93.29479768786128
04 93.46820809248555
08 93.64161849710983
02 93.81502890173411
01 93.98843930635839
02 94.16184971098266
04 94.33526011560693
05 94.68208092485548
03 95.02890173410404
02 95.28901734104045
01 95.3757225433526
09 95.54913294797687
08 95.72254335260115
02 95.89595375722543
01 96.0693641618497
02 96.24277456647398
04 96.41618497109826
08 96.58959537572254
01 96.76300578034682
02 96.9364161849711
08 97.10982658959537
09 97.45664739884393
03 97.80346820809248
02 98.06358381502889
04 98.15028901734104
12 98.32369942196532
08 98.4971098265896
02 98.67052023121387
01 98.84393063583815
02 99.01734104046243
04 99.1907514450867
02 99.36416184971098
01 99.53757225433526
02 99.71098265895954
10 100.05780346820809
08 100.40462427745665
02 100.57803468208093
04 100.7514450867052
08 100.92485549132948
04 101.09826589595376
05 101.44508670520231
09 101.79190751445087
12 102.13872832369943
04 102.3121387283237
02 102.48554913294798
01 102.65895953757226
03 103.00578034682081
06 103.35260115606937
04 103.61271676300578
08 103.69942196531792
09 103.8728323699422
01 104.04624277456647
02 104.21965317919074
08 104.39306358381502
02 104.5664739884393
01 104.73988439306358
04 104.91329479768785
08 105.08670520231213
04 105.26011560693641
02 105.43352601156069
10 105.78034682080924
09 106.1271676300578
01 106.38728323699421
02 106.47398843930635
06 106.64739884393063
04 106.82080924855491
02 106.99421965317919
08 107.16763005780346
02 107.34104046242774
04 107.51445086705202
01 107.6878612716763
08 107.86127167630057
02 108.03468208092485
01 108.20809248554913
09 108.55491329479769
05 108.90173410404624
04 109.16184971098265
02 109.2485549132948
10 109.42196531791907
08 109.59537572254335
02 109.76878612716763
01 109.94219653179191
02 110.11560693641619
04 110.28901734104046
02 110.46242774566474
