TITLE True
BPM   135.0
NOTES
0001 7.111111111111111
0010 7.222222222222221
0100 7.333333333333333
0010 7.444444444444444
0001 7.555555555555555
1000 7.666666666666666
0100 7.777777777777778
0010 7.888888888888888
0001 8.0
0010 8.11111111111111
0100 8.222222222222221
1000 8.333333333333332
0001 8.444444444444445
1000 8.555555555555555
0100 8.666666666666666
1000 8.777777777777777
0001 8.88888888888889
0100 9.0
0010 9.11111111111111
0100 9.222222222222223
0001 9.333333333333334
1000 9.444444444444445
0010 9.555555555555555
0100 9.666666666666668
0001 9.777777777777779
0100 9.88888888888889
0010 10.0
1000 10.11111111111111
0010 10.222222222222223
0100 10.333333333333334
0010 10.444444444444445
1000 10.555555555555555
0001 10.666666666666666
0010 10.777777777777777
0100 10.888888888888888
1000 11.0
0001 11.11111111111111
1000 11.222222222222221
0100 11.333333333333332
1000 11.444444444444443
0100 11.555555555555555
0010 11.666666666666666
0001 11.777777777777777
0010 11.888888888888888
0100 12.0
0010 12.11111111111111
0001 12.222222222222221
1000 12.333333333333332
0001 12.444444444444443
0100 12.555555555555554
0010 12.666666666666664
0100 12.777777777777777
0001 12.888888888888888
0100 12.999999999999998
0001 13.111111111111109
1000 13.222222222222221
0010 13.333333333333332
1000 13.444444444444443
0001 13.555555555555554
1000 13.666666666666664
0010 13.777777777777777
1000 13.888888888888888
0001 13.999999999999998
0100 14.111111111111109
0001 14.222222222222221
1000 14.333333333333332
0100 14.444444444444443
0010 14.555555555555555
0100 14.666666666666666
1000 14.777777777777777
0100 14.888888888888888
0010 15.0
0001 15.11111111111111
0010 15.222222222222221
0100 15.333333333333332
1000 15.444444444444443
0001 15.555555555555555
0010 15.666666666666666
0100 15.777777777777777
0010 15.888888888888888
0001 16.0
1000 16.11111111111111
0010 16.22222222222222
1000 16.333333333333332
0010 16.444444444444443
0100 16.555555555555557
0001 16.666666666666668
0100 16.77777777777778
0010 16.88888888888889
1000 17.0
0001 17.11111111111111
1000 17.22222222222222
0010 17.333333333333332
1000 17.444444444444443
0001 17.555555555555557
0100 17.666666666666668
0001 17.77777777777778
1000 17.88888888888889
0100 18.0
1000 18.11111111111111
0001 18.22222222222222
0010 18.333333333333336
0100 18.444444444444446
0010 18.555555555555557
0001 18.666666666666668
1000 18.77777777777778
0100 18.88888888888889
1000 19.0
0001 19.11111111111111
0010 19.22222222222222
0001 19.333333333333336
1000 19.444444444444446
0001 19.555555555555554
0100 19.666666666666664
0010 19.777777777777775
0100 19.888888888888886
0001 19.999999999999996
0100 20.11111111111111
0010 20.22222222222222
1000 20.333333333333332
0001 20.444444444444443
0100 20.555555555555554
0001 20.666666666666664
0100 20.777777777777775
0010 20.888888888888886
1000 20.999999999999996
0001 21.111111111111107
1000 21.22222222222222
0001 21.333333333333332
0010 21.444444444444443
0001 21.555555555555554
1000 21.666666666666664
0100 21.777777777777775
0010 21.88888888888889
0100 22.0
1000 22.11111111111111
0100 22.22222222222222
0010 22.333333333333332
0001 22.444444444444443
0010 22.555555555555554
0100 22.666666666666664
1000 22.777777777777775
0001 22.888888888888886
0010 23.0
0001 23.11111111111111
1000 23.22222222222222
0010 23.333333333333332
0100 23.444444444444443
0010 23.555555555555554
1000 23.666666666666668
0001 23.77777777777778
0100 23.88888888888889
0001 24.0
0100 24.11111111111111
0010 24.22222222222222
0100 24.333333333333332
0001 24.444444444444443
1000 24.555555555555554
0010 24.666666666666664
0100 24.77777777777778
0001 24.888888888888886
1000 24.999999999999996
0100 25.111111111111107
1000 25.222222222222218
0001 25.33333333333333
0010 25.444444444444443
0100 25.555555555555554
1000 25.666666666666664
0100 25.777777777777775
0010 25.888888888888886
0001 25.999999999999996
1000 26.111111111111107
0100 26.222222222222218
0010 26.33333333333333
0001 26.444444444444443
1000 26.555555555555554
0001 26.666666666666664
0100 26.777777777777775
0010 26.888888888888886
0100 26.999999999999996
0001 27.111111111111107
1000 27.22222222222222
0010 27.333333333333332
0100 27.444444444444443
0001 27.555555555555554
0100 27.666666666666664
0010 27.777777777777775
0100 27.888888888888886
0001 27.999999999999996
1000 28.111111111111107
0001 28.22222222222222
0100 28.333333333333332
0001 28.444444444444443
1000 28.555555555555554
0001 28.666666666666664
0010 28.777777777777775
0100 28.888888888888886
1000 29.0
0100 29.11111111111111
0010 29.22222222222222
0100 29.333333333333332
1000 29.444444444444443
0001 29.555555555555554
0010 29.666666666666664
0100 29.777777777777775
1000 29.888888888888886
0001 30.0
1000 30.11111111111111
0001 30.22222222222222
0100 30.333333333333332
0010 30.444444444444443
0100 30.555555555555554
0001 30.666666666666664
0100 30.77777777777778
0010 30.88888888888889
1000 31.0
0001 31.11111111111111
0100 31.22222222222222
0001 31.333333333333332
1000 31.444444444444443
0010 31.555555555555554
0100 31.666666666666664
0001 31.77777777777778
1000 31.88888888888889
0001 32.0
0010 32.111111111111114
0100 32.22222222222222
0010 32.333333333333336
0001 32.44444444444444
1000 32.55555555555556
0100 32.666666666666664
0010 32.77777777777778
0001 32.888888888888886
0010 33.0
0100 33.111111111111114
1000 33.22222222222222
0100 33.333333333333336
0010 33.44444444444444
0100 33.55555555555556
1000 33.666666666666664
0001 33.77777777777778
0100 33.88888888888889
0010 34.0
0100 34.111111111111114
0001 34.22222222222222
0100 34.333333333333336
0010 34.44444444444444
1000 34.55555555555556
0010 34.666666666666664
0100 34.77777777777778
0001 34.88888888888889
1000 35.0
0001 35.111111111111114
0100 35.22222222222222
0010 35.333333333333336
1000 35.44444444444444
0001 35.55555555555556
0001 35.78494623655914
1001 36.01433691756272
1000 36.24372759856631
0100 36.702508960573475
0100 36.75985663082437
0001 36.87455197132617
0011 37.10394265232975
0010 37.33333333333333
0001 37.45185185185185
0100 37.57037037037036
0100 37.629629629629626
1000 37.74814814814815
0001 37.86666666666666
0100 37.98518518518518
0010 38.1037037037037
0100 38.222222222222214
0100 38.28148148148148
0001 38.4
1000 38.51851851851851
0001 38.63703703703703
1000 38.874074074074066
0001 39.11111111111111
0010 39.22222222222222
0100 39.33333333333333
0010 39.44444444444444
0001 39.55555555555555
1000 39.666666666666664
0010 39.77777777777777
1000 39.888888888888886
0001 39.99999999999999
0100 40.11111111111111
0010 40.22222222222222
0100 40.33333333333333
0001 40.44444444444444
0010 40.55555555555555
0100 40.666666666666664
1000 40.77777777777777
0001 40.888888888888886
0100 41.0
0010 41.11111111111111
0100 41.22222222222222
0001 41.33333333333333
1000 41.44444444444444
0100 41.55555555555555
1000 41.666666666666664
0001 41.77777777777777
0010 41.888888888888886
0100 42.0
0010 42.11111111111111
0001 42.22222222222222
0100 42.33333333333333
0010 42.44444444444444
1000 42.55555555555555
0001 42.666666666666664
0010 42.77777777777778
0100 42.888888888888886
0010 43.0
0001 43.11111111111111
1000 43.22222222222222
0010 43.33333333333333
1000 43.44444444444444
0001 43.55555555555555
0100 43.666666666666664
0010 43.77777777777778
0100 43.888888888888886
0001 44.0
0010 44.11111111111111
0100 44.22222222222222
1000 44.33333333333333
0001 44.44444444444444
0100 44.55555555555556
0010 44.666666666666664
0100 44.77777777777778
0001 44.888888888888886
1000 45.0
0100 45.11111111111111
1000 45.22222222222222
0001 45.33333333333333
0010 45.44444444444444
0100 45.55555555555556
0010 45.666666666666664
0001 45.77777777777778
0100 45.888888888888886
0010 46.0
1000 46.11111111111111
0001 46.22222222222222
0010 46.333333333333336
0100 46.44444444444444
0010 46.55555555555556
0001 46.666666666666664
1000 46.77777777777778
0010 46.888888888888886
1000 47.0
0001 47.11111111111111
0100 47.22222222222222
0010 47.333333333333336
0100 47.44444444444444
0001 47.55555555555556
0010 47.666666666666664
0100 47.77777777777778
1000 47.888888888888886
0001 48.0
0100 48.111111111111114
0010 48.22222222222222
0100 48.333333333333336
0001 48.44444444444444
1000 48.55555555555556
0100 48.666666666666664
1000 48.77777777777778
0001 48.888888888888886
0010 49.0
0100 49.111111111111114
0010 49.22222222222222
0001 49.333333333333336
0100 49.44444444444444
0010 49.55555555555556
1000 49.666666666666664
0001 49.77777777777777
0010 49.888888888888886
0100 49.99999999999999
0010 50.11111111111111
0001 50.222222222222214
1000 50.33333333333333
0010 50.444444444444436
1000 50.55555555555555
0001 50.66666666666666
0100 50.77777777777777
0010 50.888888888888886
0100 50.99999999999999
0001 51.11111111111111
0010 51.222222222222214
0100 51.33333333333333
1000 51.444444444444436
0001 51.55555555555555
0100 51.666666666666664
0010 51.77777777777777
0100 51.888888888888886
0001 51.99999999999999
1000 52.11111111111111
0100 52.222222222222214
1000 52.33333333333333
0001 52.444444444444436
0010 52.55555555555555
0100 52.666666666666664
0010 52.77777777777777
0001 52.888888888888886
0100 52.99999999999999
0010 53.11111111111111
1000 53.222222222222214
0001 53.33333333333333
0010 53.44444444444444
0001 53.55555555555555
0100 53.666666666666664
0010 53.77777777777777
1000 53.888888888888886
0001 53.99999999999999
1000 54.11111111111111
0100 54.222222222222214
0010 54.33333333333333
0001 54.44444444444444
0010 54.55555555555555
0100 54.666666666666664
1000 54.77777777777777
0001 54.888888888888886
1000 54.99999999999999
0001 55.11111111111111
0100 55.22222222222222
0001 55.33333333333333
0010 55.44444444444444
0100 55.55555555555555
1000 55.666666666666664
0001 55.77777777777777
1000 55.888888888888886
0010 55.99999999999999
0100 56.11111111111111
0001 56.22222222222222
0100 56.33333333333333
0010 56.44444444444444
1000 56.55555555555555
0001 56.666666666666664
1000 56.77777777777777
0001 56.888888888888886
0010 57.0
0001 57.11111111111111
0100 57.22222222222222
0010 57.33333333333333
1000 57.44444444444444
0001 57.55555555555555
1000 57.666666666666664
0100 57.77777777777777
0010 57.888888888888886
0001 58.0
