TITLE Redial
BPM   132.0
NOTES
09 9.09090909090909
10 9.545454545454545
06 10.0
05 10.454545454545453
03 10.68181818181818
02 10.909090909090908
04 11.136363636363635
08 11.363636363636363
02 11.59090909090909
04 11.818181818181817
06 12.272727272727272
10 12.5
09 12.954545454545453
02 13.181818181818182
06 13.522727272727272
08 13.636363636363637
01 13.863636363636363
04 14.09090909090909
02 14.318181818181817
08 14.545454545454545
02 14.772727272727272
04 15.0
02 15.227272727272727
08 15.454545454545453
04 15.681818181818182
02 15.795454545454545
01 15.909090909090908
08 16.022727272727273
01 16.136363636363637
04 16.25
06 16.59090909090909
08 16.818181818181817
01 16.93181818181818
08 17.15909090909091
04 17.272727272727273
06 17.613636363636363
01 17.84090909090909
08 18.068181818181817
10 18.409090909090907
04 18.52272727272727
01 18.636363636363633
08 18.749999999999996
04 18.977272727272727
02 19.09090909090909
01 19.318181818181817
02 19.545454545454543
04 19.77272727272727
08 19.886363636363633
09 20.227272727272727
04 20.454545454545453
02 20.568181818181817
08 20.681818181818183
01 20.795454545454547
08 20.90909090909091
04 21.136363636363637
02 21.363636363636363
01 21.477272727272727
08 21.59090909090909
02 21.818181818181817
10 22.045454545454543
04 22.27272727272727
01 22.386363636363633
04 22.5
02 22.613636363636363
08 22.727272727272727
04 22.84090909090909
02 22.954545454545453
01 23.068181818181817
08 23.18181818181818
01 23.295454545454543
05 23.52272727272727
06 23.863636363636363
08 24.09090909090909
04 24.204545454545453
02 24.431818181818183
01 24.545454545454547
08 24.65909090909091
02 24.886363636363637
04 25.113636363636363
02 25.34090909090909
10 25.68181818181818
01 25.909090909090907
02 26.02272727272727
01 26.25
04 26.363636363636363
02 26.59090909090909
08 26.818181818181817
04 27.045454545454543
02 27.159090909090907
06 27.5
08 27.727272727272727
01 27.84090909090909
04 28.06818181818182
02 28.181818181818183
08 28.40909090909091
01 28.636363636363637
02 28.75
01 28.863636363636363
08 28.977272727272727
09 29.318181818181817
02 29.545454545454543
06 29.772727272727273
05 30.454545454545453
09 30.909090909090907
08 31.136363636363633
02 31.36363636363636
04 31.59090909090909
02 31.818181818181817
08 32.04545454545454
01 32.27272727272727
02 32.5
04 32.72727272727273
08 32.95454545454545
04 33.18181818181818
02 33.40909090909091
01 33.63636363636363
08 33.86363636363636
04 34.09090909090909
08 34.31818181818182
02 34.54545454545455
04 34.77272727272727
01 35.0
02 35.22727272727273
01 35.45454545454545
04 35.68181818181818
02 35.909090909090914
08 36.13636363636364
04 36.36363636363636
02 36.590909090909086
01 36.81818181818181
02 37.04545454545454
04 37.272727272727266
08 37.49999999999999
01 37.72727272727273
02 37.95454545454545
04 38.18181818181818
08 38.40909090909091
02 38.63636363636363
04 38.86363636363636
01 39.090909090909086
08 39.31818181818181
04 39.54545454545455
08 39.77272727272727
01 40.0
04 40.22727272727273
02 40.45454545454545
08 40.68181818181818
04 40.90909090909091
02 41.13636363636363
01 41.36363636363637
08 41.59090909090909
02 41.81818181818182
08 42.04545454545455
01 42.27272727272727
04 42.5
01 42.72727272727273
08 42.95454545454545
04 43.18181818181819
02 43.409090909090914
01 43.63636363636363
08 43.86363636363636
01 44.090909090909086
04 44.31818181818181
02 44.54545454545454
02 44.772727272727266
08 45.0
01 45.22727272727273
08 45.340909090909086
12 45.68181818181818
02 45.90909090909091
01 46.13636363636363
08 46.36363636363636
02 46.47727272727273
04 46.70454545454545
01 46.93181818181818
02 47.15909090909091
06 47.5
08 47.72727272727273
01 47.95454545454545
04 48.18181818181818
01 48.40909090909091
08 48.63636363636364
04 48.86363636363637
02 48.97727272727273
03 49.31818181818181
08 49.54545454545454
04 49.772727272727266
08 49.99999999999999
01 50.22727272727272
04 50.45454545454545
02 50.68181818181818
08 50.79545454545454
09 51.13636363636363
02 51.36363636363636
04 51.590909090909086
02 51.81818181818181
01 52.04545454545454
08 52.27272727272727
02 52.5
04 52.61363636363636
05 52.95454545454545
08 53.18181818181818
04 53.40909090909091
08 53.63636363636363
01 53.75
04 53.97727272727273
02 54.20454545454545
08 54.43181818181818
12 54.77272727272727
02 55.0
01 55.22727272727273
08 55.45454545454545
02 55.68181818181818
08 55.909090909090914
01 56.13636363636364
02 56.25
03 56.590909090909086
04 56.81818181818181
02 57.04545454545454
08 57.272727272727266
01 57.49999999999999
08 57.72727272727273
04 57.95454545454545
02 58.06818181818181
06 58.40909090909091
08 58.63636363636363
01 58.86363636363636
04 59.090909090909086
04 59.31818181818181
01 59.54545454545455
03 59.77272727272727
06 60.22727272727273
08 60.45454545454545
04 60.68181818181818
02 60.90909090909091
01 61.13636363636363
04 61.36363636363637
02 61.59090909090909
08 61.81818181818181
01 62.04545454545454
02 62.272727272727266
04 62.49999999999999
02 62.72727272727272
01 62.954545454545446
04 63.18181818181818
08 63.40909090909091
12 63.86363636363636
02 64.0909090909091
08 64.31818181818181
04 64.54545454545455
02 64.77272727272727
01 65.0
03 65.22727272727272
06 65.68181818181819
12 66.13636363636364
02 66.36363636363636
04 66.5909090909091
01 66.81818181818181
09 67.04545454545455
10 67.5
04 67.72727272727272
02 67.95454545454545
08 68.18181818181817
01 68.4090909090909
02 68.63636363636363
06 68.86363636363636
06 69.31818181818183
01 69.54545454545455
08 69.77272727272728
02 70.0
08 70.22727272727273
01 70.45454545454545
05 70.68181818181819
02 71.13636363636364
02 71.36363636363636
01 71.5909090909091
01 71.81818181818181
02 72.04545454545455
02 72.27272727272727
05 72.5
09 72.95454545454545
04 73.18181818181817
02 73.4090909090909
01 73.63636363636363
06 74.09090909090908
04 74.31818181818181
09 74.54545454545455
12 75.0
02 75.22727272727273
03 75.45454545454545
05 75.9090909090909
08 76.13636363636364
12 76.5909090909091
01 76.81818181818181
02 77.04545454545455
06 77.27272727272727
06 77.5
02 77.72727272727272
04 77.95454545454545
08 78.06818181818181
02 78.18181818181817
06 78.63636363636363
01 78.86363636363636
03 79.09090909090908
06 79.54545454545453
01 79.77272727272727
05 80.22727272727273
08 80.45454545454545
02 80.68181818181819
06 80.9090909090909
05 81.36363636363636
08 81.5909090909091
04 81.81818181818181
05 82.27272727272727
05 82.72727272727272
12 83.18181818181817
02 83.4090909090909
01 83.63636363636364
02 83.86363636363637
08 84.0909090909091
04 84.31818181818183
02 84.54545454545455
06 85.0
12 85.22727272727273
09 85.68181818181819
04 85.9090909090909
02 86.13636363636364
08 86.36363636363636
02 86.5909090909091
04 86.81818181818181
05 87.04545454545455
03 87.5
04 87.72727272727272
08 87.95454545454545
01 88.06818181818181
04 88.18181818181817
01 88.29545454545453
08 88.4090909090909
04 88.52272727272727
02 88.63636363636363
03 89.0909090909091
09 89.54545454545455
02 89.77272727272728
06 90.0
05 90.45454545454545
02 90.68181818181819
08 90.9090909090909
02 91.13636363636364
01 91.36363636363636
04 91.5909090909091
06 91.81818181818181
10 92.27272727272727
01 92.5
02 92.61363636363636
01 92.72727272727272
09 93.18181818181817
02 93.4090909090909
10 93.63636363636363
06 94.09090909090908
08 94.31818181818181
12 94.77272727272728
01 95.0
08 95.22727272727273
12 95.45454545454545
06 95.9090909090909
01 96.13636363636364
08 96.25
02 96.36363636363636
06 96.81818181818181
12 97.27272727272727
12 97.72727272727272
01 97.95454545454545
02 98.18181818181817
04 98.4090909090909
08 98.63636363636363
04 98.86363636363636
02 99.09090909090908
03 99.54545454545453
09 99.77272727272727
10 100.22727272727273
04 100.45454545454545
01 100.68181818181819
01 101.13636363636364
04 101.36363636363636
05 101.5909090909091
01 101.81818181818181
08 102.04545454545455
04 102.27272727272727
02 102.5
04 102.72727272727272
08 102.84090909090908
01 102.95454545454545
04 103.18181818181817
02 103.4090909090909
08 103.52272727272727
09 103.86363636363636
02 104.09090909090908
04 104.20454545454544
02 104.43181818181817
01 104.54545454545453
09 104.88636363636363
02 105.11363636363636
04 105.34090909090908
05 105.68181818181819
04 105.79545454545455
02 105.9090909090909
08 106.02272727272727
01 106.25
02 106.36363636363636
04 106.5909090909091
02 106.81818181818181
01 107.04545454545455
08 107.1590909090909
10 107.5
04 107.72727272727272
01 107.84090909090908
08 107.95454545454545
01 108.06818181818181
02 108.18181818181817
04 108.4090909090909
08 108.63636363636363
01 108.75
04 108.86363636363636
02 109.0909090909091
06 109.31818181818183
08 109.54545454545455
01 109.6590909090909
08 109.77272727272728
04 109.88636363636364
02 110.0
01 110.11363636363636
02 110.22727272727273
04 110.3409090909091
08 110.45454545454545
02 110.56818181818183
06 110.79545454545455
05 111.13636363636364
08 111.36363636363636
04 111.47727272727272
02 111.70454545454545
01 111.81818181818181
08 111.93181818181817
02 112.1590909090909
04 112.38636363636364
01 112.61363636363636
03 112.95454545454545
04 113.18181818181817
08 113.29545454545453
01 113.4090909090909
04 113.52272727272727
01 113.63636363636363
02 113.86363636363636
04 114.09090909090908
08 114.31818181818181
01 114.43181818181817
05 114.77272727272728
02 115.0
08 115.11363636363636
04 115.22727272727273
02 115.3409090909091
01 115.45454545454545
09 115.68181818181819
02 115.79545454545455
10 116.02272727272728
04 116.13636363636364
06 116.5909090909091
01 116.81818181818181
05 117.04545454545455
04 117.27272727272727
02 117.38636363636363
08 117.5
04 117.61363636363636
02 117.72727272727272
01 117.8409090909091
08 117.95454545454545
09 118.06818181818181
09 121.81818181818181
