TITLE Altair
BPM   175.0
NOTES
01 10.971428571428572
08 11.142857142857142
02 11.314285714285715
04 11.485714285714286
01 11.657142857142857
08 11.82857142857143
04 12.0
02 12.17142857142857
01 12.342857142857143
02 12.514285714285714
01 12.685714285714287
08 12.857142857142858
02 13.028571428571428
04 13.200000000000001
02 13.371428571428572
08 13.542857142857143
01 13.714285714285715
02 13.885714285714286
04 14.057142857142859
02 14.22857142857143
01 14.4
08 14.571428571428573
02 14.742857142857144
08 14.914285714285715
02 15.085714285714285
04 15.257142857142856
01 15.428571428571429
08 15.6
04 15.77142857142857
02 15.942857142857143
01 16.114285714285714
08 16.285714285714285
02 16.457142857142856
04 16.628571428571426
01 16.799999999999997
02 16.971428571428568
04 17.142857142857142
08 17.314285714285713
01 17.485714285714284
08 17.657142857142855
01 17.82857142857143
04 18.0
02 18.17142857142857
04 18.34285714285714
01 18.514285714285716
08 18.685714285714287
04 18.857142857142858
02 19.02857142857143
01 19.2
08 19.285714285714285
02 19.37142857142857
04 19.457142857142856
01 19.54285714285714
08 19.628571428571426
04 19.714285714285715
08 19.8
01 19.885714285714286
04 19.97142857142857
01 20.057142857142857
08 20.142857142857142
04 20.228571428571428
02 20.314285714285713
01 20.4
08 20.485714285714284
01 21.6
02 21.771428571428572
04 22.285714285714285
08 22.457142857142856
09 22.8
05 23.142857142857142
06 23.485714285714284
08 23.657142857142855
01 23.82857142857143
08 24.34285714285714
04 24.514285714285712
04 24.857142857142858
02 25.02857142857143
01 25.200000000000003
09 25.542857142857144
02 25.714285714285715
08 25.885714285714286
08 26.228571428571428
01 26.742857142857144
02 26.914285714285715
04 27.085714285714285
08 27.257142857142856
01 27.42857142857143
05 27.771428571428572
02 27.942857142857143
02 28.28571428571429
08 28.45714285714286
04 28.62857142857143
06 28.97142857142857
06 29.314285714285717
04 29.65714285714286
08 30.0
01 30.17142857142857
01 30.514285714285712
04 30.685714285714283
02 30.857142857142858
02 31.2
08 31.37142857142857
01 31.542857142857144
05 31.885714285714286
02 32.05714285714286
10 32.4
08 32.74285714285715
09 32.91428571428571
05 33.25714285714285
10 33.599999999999994
12 33.942857142857136
03 34.285714285714285
09 34.628571428571426
06 34.97142857142857
09 35.31428571428572
03 35.65714285714286
10 36.0
05 36.34285714285714
12 36.68571428571428
09 37.02857142857143
06 37.371428571428574
09 37.714285714285715
12 38.057142857142864
05 38.4
03 38.74285714285714
10 39.08571428571428
09 39.42857142857143
06 39.77142857142857
09 40.114285714285714
12 40.457142857142856
06 40.8
03 41.142857142857146
09 41.48571428571429
05 41.82857142857143
09 42.0
12 42.34285714285715
04 42.857142857142854
02 43.028571428571425
10 43.714285714285715
09 43.885714285714286
01 44.05714285714286
04 44.22857142857143
02 44.4
08 44.57142857142857
04 44.74285714285714
02 45.08571428571429
01 45.25714285714286
08 45.42857142857143
02 45.6
04 45.77142857142857
01 45.94285714285714
02 46.114285714285714
01 46.628571428571426
08 46.8
02 46.97142857142857
08 47.14285714285714
01 47.31428571428571
02 47.48571428571428
04 47.82857142857143
08 48.0
04 48.17142857142857
02 48.34285714285714
01 48.51428571428571
08 48.68571428571428
01 48.77142857142857
04 48.857142857142854
02 48.94285714285714
08 49.028571428571425
01 49.114285714285714
04 49.2
02 49.285714285714285
08 49.371428571428574
01 49.714285714285715
09 50.05714285714286
08 50.400000000000006
04 50.57142857142858
02 50.74285714285714
04 51.08571428571428
02 51.25714285714285
03 51.42857142857142
01 51.77142857142857
09 52.114285714285714
10 52.628571428571426
05 52.97142857142857
09 53.14285714285714
09 54.17142857142857
03 54.51428571428572
04 54.85714285714286
12 55.371428571428574
09 55.714285714285715
05 56.057142857142864
06 56.74285714285714
08 56.91428571428571
09 57.25714285714285
04 57.42857142857143
05 57.77142857142857
02 57.94285714285714
01 58.114285714285714
03 58.457142857142856
04 58.62857142857143
08 58.800000000000004
01 59.142857142857146
08 59.48571428571429
02 59.65714285714286
04 59.82857142857143
05 60.17142857142858
03 60.857142857142854
04 61.028571428571425
02 61.199999999999996
03 61.542857142857144
09 62.22857142857143
02 62.4
06 62.74285714285715
01 62.91428571428572
09 63.42857142857143
10 63.77142857142857
08 63.94285714285714
04 64.11428571428571
02 64.28571428571429
03 64.62857142857143
08 64.97142857142858
10 65.31428571428572
08 65.65714285714286
08 66.0
04 66.34285714285714
06 66.68571428571428
03 67.02857142857142
09 67.71428571428572
02 67.88571428571429
06 68.22857142857143
01 68.4
03 68.74285714285715
06 69.08571428571429
12 69.42857142857143
01 69.6
08 69.77142857142857
10 70.11428571428573
06 70.45714285714287
01 70.62857142857143
08 70.80000000000001
04 70.97142857142858
02 71.14285714285715
03 71.82857142857144
09 72.17142857142858
09 72.51428571428572
01 72.85714285714286
08 73.2
04 73.37142857142857
06 73.71428571428571
01 73.88571428571429
09 74.22857142857144
01 74.4
04 74.57142857142858
06 74.91428571428573
08 75.08571428571429
01 75.25714285714287
09 75.60000000000001
01 76.28571428571429
02 76.45714285714286
04 76.62857142857143
08 76.8
01 76.97142857142858
04 77.14285714285714
02 77.22857142857143
02 77.48571428571428
02 77.74285714285713
02 78.0
08 78.17142857142858
01 78.34285714285716
02 78.51428571428572
04 78.60000000000001
04 78.85714285714286
04 79.11428571428571
04 79.37142857142858
08 79.54285714285714
01 79.71428571428572
04 79.88571428571429
01 79.97142857142858
01 80.22857142857143
01 80.48571428571428
01 80.74285714285715
08 80.91428571428571
01 81.08571428571429
04 81.25714285714285
02 81.34285714285714
02 81.6
02 81.85714285714285
02 82.11428571428571
08 82.28571428571429
02 82.45714285714287
04 82.62857142857143
01 82.71428571428572
08 82.88571428571429
01 82.97142857142858
02 83.14285714285715
01 83.22857142857143
02 83.4
04 83.4857142857143
08 83.65714285714286
01 83.82857142857144
04 84.0
02 84.08571428571429
08 84.25714285714285
01 84.34285714285714
02 84.51428571428572
04 84.6
02 84.77142857142857
01 84.85714285714286
08 85.02857142857142
02 85.2
04 85.37142857142857
01 85.45714285714286
08 85.62857142857142
04 85.71428571428571
02 85.88571428571429
01 85.97142857142856
08 86.14285714285714
01 86.22857142857143
08 86.4
04 86.57142857142858
02 86.74285714285715
01 86.82857142857144
08 87.0
01 87.08571428571429
04 87.25714285714287
02 87.34285714285714
08 87.51428571428572
01 87.60000000000001
09 87.77142857142857
08 87.94285714285715
01 88.11428571428571
04 88.2
02 88.37142857142857
08 88.45714285714286
01 88.62857142857143
02 88.71428571428571
04 88.88571428571429
02 88.97142857142858
01 89.14285714285714
08 89.31428571428572
02 89.48571428571428
04 89.57142857142857
01 89.74285714285713
08 89.82857142857142
04 90.0
02 90.08571428571427
04 90.25714285714285
08 90.34285714285714
01 90.51428571428572
04 90.6857142857143
02 90.85714285714286
08 90.94285714285715
01 91.11428571428571
04 91.2
01 91.37142857142858
02 91.45714285714286
04 91.62857142857143
02 91.71428571428572
01 91.88571428571429
08 92.05714285714286
02 92.22857142857143
04 92.31428571428572
01 92.48571428571428
08 92.57142857142857
04 92.74285714285715
02 92.82857142857142
01 93.0
08 93.08571428571429
01 93.25714285714285
04 93.42857142857143
02 93.6
08 93.68571428571428
01 93.85714285714285
02 93.94285714285714
04 94.11428571428571
02 94.19999999999999
01 94.37142857142857
08 94.45714285714286
02 94.62857142857143
04 94.80000000000001
02 94.97142857142858
08 95.05714285714286
01 95.22857142857143
02 95.31428571428572
04 95.4857142857143
08 95.57142857142857
01 95.74285714285715
08 95.82857142857144
02 96.0
04 96.08571428571429
01 96.17142857142858
08 96.25714285714285
01 96.34285714285714
02 96.42857142857143
04 96.51428571428572
08 96.6
04 96.68571428571428
02 96.77142857142857
01 96.85714285714286
08 96.94285714285714
01 97.02857142857142
04 97.11428571428571
02 97.2
08 97.28571428571429
01 97.37142857142857
02 97.45714285714286
01 97.54285714285714
02 97.62857142857142
01 97.71428571428571
02 97.8
01 97.88571428571429
02 97.97142857142856
04 98.05714285714285
08 98.14285714285714
01 98.22857142857143
09 98.39999999999999
08 98.57142857142857
02 98.65714285714286
04 98.74285714285715
01 98.91428571428573
08 99.08571428571429
04 99.17142857142858
04 99.34285714285714
02 99.42857142857143
01 99.60000000000001
08 99.68571428571428
08 99.85714285714286
02 99.94285714285715
04 100.11428571428571
01 100.28571428571429
08 100.45714285714286
04 100.54285714285714
04 100.71428571428571
08 100.8
01 100.97142857142858
04 101.05714285714285
04 101.22857142857143
02 101.31428571428572
08 101.48571428571428
01 101.65714285714286
08 101.82857142857142
01 101.91428571428571
01 102.08571428571427
04 102.17142857142856
02 102.34285714285714
04 102.42857142857142
04 102.6
01 102.68571428571428
08 102.85714285714286
01 103.02857142857144
04 103.2
02 103.28571428571429
02 103.45714285714286
04 103.54285714285714
01 103.71428571428572
08 103.8
08 103.97142857142858
04 104.05714285714286
02 104.22857142857143
01 104.4
08 104.57142857142857
02 104.65714285714286
02 104.82857142857142
04 104.91428571428571
01 105.08571428571429
08 105.17142857142856
08 105.34285714285714
04 105.42857142857143
02 105.6
04 105.77142857142857
08 105.94285714285714
01 106.02857142857142
01 106.19999999999999
04 106.28571428571428
02 106.45714285714286
04 106.54285714285713
04 106.71428571428571
01 106.8
08 106.97142857142858
01 107.14285714285715
04 107.31428571428572
02 107.4
02 107.57142857142857
04 107.65714285714286
01 107.82857142857144
08 107.91428571428571
08 108.08571428571429
01 108.17142857142858
04 108.34285714285714
02 108.51428571428572
08 108.68571428571428
01 108.77142857142857
01 108.94285714285714
02 109.02857142857142
04 109.2
08 109.28571428571428
08 109.45714285714286
02 109.54285714285714
04 109.71428571428572
01 109.8857142857143
08 110.05714285714286
01 110.14285714285715
01 110.31428571428572
04 110.4
02 110.57142857142858
08 110.65714285714286
08 110.82857142857144
04 110.91428571428573
02 111.08571428571429
01 111.25714285714287
08 111.42857142857143
02 111.51428571428572
02 111.68571428571428
04 111.77142857142857
01 111.94285714285715
08 112.02857142857142
08 112.2
02 112.28571428571429
04 112.45714285714286
01 112.62857142857143
08 112.8
01 112.88571428571429
01 113.05714285714285
04 113.14285714285714
02 113.31428571428572
04 113.39999999999999
04 113.57142857142857
02 113.65714285714286
08 113.82857142857144
01 114.00000000000001
02 114.17142857142858
04 114.25714285714287
04 114.42857142857143
08 114.51428571428572
01 114.6857142857143
04 114.77142857142857
04 114.94285714285715
02 115.02857142857144
08 115.2
01 115.37142857142858
02 115.54285714285714
04 115.71428571428572
08 115.88571428571429
04 116.05714285714286
08 116.22857142857143
02 116.4
04 116.57142857142857
01 116.74285714285715
08 116.91428571428571
04 117.08571428571429
02 117.25714285714285
01 117.42857142857143
08 117.6
01 117.77142857142857
04 117.94285714285715
01 118.02857142857144
08 118.11428571428573
04 118.2
02 118.28571428571429
04 118.37142857142858
08 118.45714285714287
01 118.54285714285714
04 118.62857142857143
02 118.71428571428572
08 118.80000000000001
02 118.88571428571429
04 118.97142857142858
01 119.05714285714286
08 119.14285714285715
04 119.22857142857144
02 119.31428571428572
01 119.4857142857143
04 119.65714285714286
02 119.74285714285715
02 119.91428571428571
08 120.0
01 120.17142857142858
02 120.25714285714285
02 120.42857142857143
04 120.51428571428572
08 120.68571428571428
01 120.85714285714286
09 121.02857142857142
08 121.2
02 121.37142857142857
04 121.54285714285714
05 121.71428571428571
01 121.88571428571429
02 122.05714285714286
04 122.22857142857144
12 122.4
08 122.57142857142858
01 122.74285714285715
04 122.91428571428573
06 123.08571428571429
02 123.25714285714287
08 123.42857142857143
01 123.60000000000001
03 123.77142857142857
02 123.94285714285715
04 124.11428571428571
08 124.28571428571429
09 124.45714285714286
01 124.62857142857143
04 124.8
02 124.97142857142858
10 125.14285714285714
08 125.31428571428572
04 125.48571428571428
02 125.65714285714286
03 125.82857142857142
01 126.0
08 126.17142857142858
02 126.34285714285716
06 126.51428571428572
04 126.6857142857143
01 126.85714285714286
08 127.02857142857144
12 127.2
04 127.37142857142858
02 127.54285714285714
04 127.71428571428572
12 127.88571428571429
08 128.05714285714285
01 128.22857142857143
08 128.4
10 128.57142857142858
02 128.74285714285713
04 128.9142857142857
01 129.0857142857143
09 129.25714285714287
08 129.42857142857142
04 129.6
02 129.77142857142857
06 129.94285714285715
04 130.1142857142857
08 130.28571428571428
01 130.45714285714286
05 130.62857142857143
04 130.79999999999998
02 130.97142857142856
08 131.14285714285714
10 131.31428571428572
02 131.48571428571427
04 131.65714285714284
01 131.82857142857142
09 132.0
08 132.17142857142855
04 132.34285714285713
02 132.5142857142857
03 132.68571428571428
01 132.85714285714283
08 133.02857142857144
01 133.20000000000002
05 133.3714285714286
04 133.54285714285714
02 133.71428571428572
08 133.8857142857143
10 134.05714285714288
02 134.22857142857143
04 134.4
01 134.57142857142858
09 134.74285714285716
08 134.9142857142857
04 135.0857142857143
02 135.25714285714287
03 135.42857142857144
01 135.6
02 135.77142857142857
04 135.94285714285715
06 136.11428571428573
02 136.28571428571428
01 136.45714285714286
08 136.62857142857143
10 136.8
02 136.97142857142856
04 137.14285714285714
01 137.31428571428572
05 137.4857142857143
04 137.65714285714284
02 137.82857142857142
08 138.0
10 138.17142857142858
02 138.34285714285713
04 138.5142857142857
01 138.68571428571428
09 138.85714285714286
08 139.0285714285714
04 139.2
02 139.37142857142857
03 139.54285714285714
01 139.7142857142857
08 139.8857142857143
02 139.9714285714286
04 140.05714285714288
01 140.14285714285717
08 140.22857142857146
04 140.31428571428572
02 140.4
01 140.4857142857143
02 140.57142857142858
04 140.65714285714287
08 140.74285714285716
01 140.82857142857145
04 140.91428571428574
01 141.00000000000003
08 141.0857142857143
02 141.17142857142858
04 141.25714285714287
01 141.94285714285715
08 142.02857142857144
02 142.11428571428573
04 142.20000000000002
01 142.2857142857143
08 142.3714285714286
01 142.45714285714286
01 142.62857142857143
