TITLE Vanessa
BPM   185.0
NOTES
1001 4.864864864864865
1000 5.081081081081082
0001 5.1891891891891895
1001 5.513513513513514
0110 5.837837837837839
1001 6.162162162162162
1000 6.378378378378379
0100 6.486486486486487
1100 6.810810810810811
0011 7.135135135135135
1001 7.45945945945946
1000 7.675675675675676
0001 7.783783783783784
0010 7.891891891891892
0100 8.0
0010 8.108108108108109
0100 8.216216216216218
1000 8.324324324324325
0001 8.432432432432433
0010 8.54054054054054
0100 8.64864864864865
0010 8.756756756756758
0100 8.864864864864865
1000 8.972972972972974
0001 9.08108108108108
0100 9.18918918918919
0001 9.297297297297296
0100 9.405405405405405
0001 9.513513513513512
0100 9.621621621621621
0010 9.72972972972973
1000 9.837837837837837
0010 9.945945945945946
1000 10.054054054054054
0010 10.162162162162161
1000 10.27027027027027
0002 10.378378378378379
0003 11.351351351351353
1000 11.675675675675677
0100 11.783783783783786
0010 11.891891891891893
0001 12.000000000000002
0010 12.108108108108109
0100 12.216216216216218
1000 12.324324324324326
0010 12.432432432432433
0100 12.540540540540542
0001 12.648648648648651
0100 12.756756756756758
0010 12.864864864864867
1000 12.972972972972974
1100 13.297297297297298
1001 13.621621621621623
1010 13.945945945945947
0110 14.27027027027027
0101 14.594594594594595
0001 14.91891891891892
0100 15.027027027027026
0010 15.135135135135135
1000 15.243243243243244
0001 15.35135135135135
0010 15.45945945945946
0100 15.567567567567568
1100 15.891891891891893
1001 16.216216216216218
0110 16.54054054054054
1001 16.864864864864867
0101 17.18918918918919
1000 17.513513513513516
0010 17.621621621621625
1000 17.729729729729733
0001 17.83783783783784
0100 17.945945945945947
0001 18.054054054054056
1000 18.16216216216216
0001 18.486486486486484
0010 18.594594594594593
0100 18.7027027027027
1000 18.81081081081081
1100 19.135135135135133
1000 19.35135135135135
0001 19.45945945945946
1000 19.783783783783782
0100 19.89189189189189
0010 20.0
0001 20.10810810810811
0001 20.324324324324323
1000 20.43243243243243
1000 20.64864864864865
0001 20.756756756756758
0010 20.864864864864867
0100 20.972972972972975
1000 21.08108108108108
0001 21.18918918918919
0100 21.2972972972973
0010 21.405405405405407
1000 21.513513513513516
0001 21.62162162162162
1000 21.72972972972973
0100 21.83783783783784
1000 21.945945945945947
0001 22.054054054054056
0010 22.162162162162165
0100 22.270270270270274
1000 22.37837837837838
1000 22.594594594594597
0100 22.702702702702705
0100 22.91891891891892
0010 23.027027027027028
0010 23.243243243243246
0001 23.351351351351354
0011 23.675675675675677
1001 24.000000000000004
0110 24.324324324324326
1001 24.64864864864865
1100 24.972972972972972
0100 25.2972972972973
0010 25.405405405405407
0001 25.513513513513516
0010 25.62162162162162
0001 25.72972972972973
1000 25.83783783783784
0001 25.945945945945947
0011 26.27027027027027
0110 26.594594594594597
0011 26.91891891891892
1001 27.243243243243246
1010 27.56756756756757
0001 27.891891891891895
0100 28.000000000000004
0001 28.108108108108112
1000 28.216216216216218
0001 28.324324324324326
0010 28.432432432432435
0100 28.54054054054054
1000 28.864864864864863
0001 28.972972972972972
1000 29.08108108108108
0010 29.18918918918919
1010 29.513513513513512
0010 29.72972972972973
0100 29.83783783783784
0001 30.16216216216216
1000 30.27027027027027
0001 30.37837837837838
0100 30.486486486486488
0100 30.7027027027027
0010 30.81081081081081
0010 31.027027027027028
1000 31.135135135135137
0010 31.243243243243246
0100 31.351351351351354
0001 31.45945945945946
1000 31.56756756756757
0100 31.675675675675677
0010 31.783783783783786
0001 31.891891891891895
0010 32.0
0100 32.10810810810811
0010 32.21621621621622
0001 32.32432432432432
1000 32.432432432432435
0100 32.54054054054054
1000 32.64864864864865
0100 32.75675675675676
0010 32.86486486486487
0100 32.972972972972975
1000 33.08108108108108
0001 33.18918918918919
1000 33.2972972972973
0001 33.40540540540541
1000 33.513513513513516
0001 33.62162162162162
1000 33.72972972972973
1010 34.37837837837838
1001 35.02702702702703
0101 35.67567567567568
0110 36.32432432432432
1010 36.97297297297297
1001 37.62162162162162
0011 38.27027027027027
0110 38.91891891891892
1001 39.567567567567565
0101 40.21621621621622
1010 40.86486486486486
1100 41.513513513513516
0011 42.16216216216216
0001 42.810810810810814
0100 42.91891891891892
0001 43.02702702702703
0100 43.13513513513514
0010 43.351351351351354
1000 43.45945945945946
0100 43.78378378378379
0010 44.0
0001 44.10810810810811
1000 44.32432432432433
0001 44.432432432432435
1001 44.75675675675676
0001 45.08108108108109
0100 45.2972972972973
0010 45.40540540540541
1000 45.62162162162163
0001 45.72972972972973
1000 45.94594594594595
0100 46.054054054054056
0010 46.16216216216217
0001 46.270270270270274
1000 46.378378378378386
0001 46.48648648648649
0010 46.5945945945946
0001 46.70270270270271
1000 46.918918918918926
0001 47.02702702702703
0101 47.351351351351354
0001 47.675675675675684
1000 47.891891891891895
0100 48.0
1000 48.21621621621622
0001 48.32432432432432
0100 48.54054054054054
0001 48.648648648648646
0100 48.75675675675676
0010 48.86486486486486
0100 48.972972972972975
0001 49.08108108108108
1000 49.189189189189186
0100 49.2972972972973
0010 49.4054054054054
0001 49.513513513513516
0010 49.62162162162162
0001 49.72972972972973
1000 49.83783783783784
0001 49.945945945945944
0100 50.054054054054056
0010 50.16216216216216
0100 50.270270270270274
0001 50.37837837837838
1000 50.486486486486484
0100 50.5945945945946
0010 50.7027027027027
0001 50.810810810810814
1000 50.91891891891892
0100 51.02702702702703
0010 51.13513513513514
0001 51.24324324324324
1000 51.351351351351354
0001 51.45945945945946
0010 51.56756756756757
0100 51.67567567567568
0010 51.78378378378378
0001 51.891891891891895
1000 52.0
0010 52.10810810810811
0100 52.21621621621622
0010 52.32432432432433
1000 52.432432432432435
0010 52.54054054054054
0100 52.64864864864865
0001 52.75675675675676
1000 52.86486486486487
0100 52.972972972972975
0010 53.08108108108108
0001 53.18918918918919
1000 53.2972972972973
0100 53.40540540540541
1000 53.513513513513516
1100 53.83783783783784
1001 54.16216216216217
0001 54.37837837837838
2000 54.48648648648649
0100 54.810810810810814
0010 55.13513513513514
3001 55.45945945945947
1000 55.67567567567568
0100 55.78378378378379
0010 55.891891891891895
0100 56.00000000000001
1000 56.10810810810811
0010 56.32432432432433
0100 56.756756756756765
0001 56.972972972972975
1000 57.08108108108108
0001 57.2972972972973
1000 57.4054054054054
0100 57.729729729729726
0010 58.054054054054056
0001 58.27027027027027
1000 58.37837837837838
0010 58.5945945945946
1000 58.7027027027027
0010 58.810810810810814
1000 59.027027027027025
0001 59.24324324324324
0010 59.351351351351354
0100 59.567567567567565
1000 59.67567567567568
0001 59.78378378378378
1000 59.891891891891895
0010 60.0
0100 60.10810810810811
0001 60.21621621621622
0100 60.32432432432432
0100 60.54054054054054
0010 60.64864864864865
0010 60.86486486486486
1000 60.972972972972975
0010 61.08108108108108
0100 61.18918918918919
0001 61.2972972972973
1000 61.40540540540541
0001 61.513513513513516
1000 61.62162162162162
0100 61.72972972972973
0010 61.83783783783784
0001 61.94594594594595
1000 62.054054054054056
0001 62.16216216216216
1000 62.270270270270274
0010 62.37837837837838
0100 62.48648648648649
0010 62.5945945945946
0100 62.70270270270271
0001 62.810810810810814
1000 62.91891891891892
0010 63.02702702702703
0100 63.13513513513514
0010 63.24324324324325
0100 63.351351351351354
0001 63.45945945945946
1000 63.56756756756757
0100 63.67567567567568
1000 63.78378378378379
0100 63.891891891891895
1000 64.0
0100 64.10810810810811
0010 64.21621621621622
0001 64.32432432432432
0010 64.43243243243244
0001 64.54054054054055
0010 64.64864864864866
0001 64.75675675675676
1000 64.86486486486487
0100 64.97297297297298
0010 65.08108108108108
0001 65.1891891891892
0010 65.2972972972973
0100 65.40540540540542
1000 65.51351351351352
0010 65.62162162162163
0100 65.72972972972974
0001 65.83783783783784
0100 65.94594594594595
0010 66.05405405405406
1000 66.16216216216216
1010 66.48648648648648
1001 66.8108108108108
0011 67.13513513513513
1100 67.45945945945947
1001 67.78378378378379
1000 68.10810810810811
0100 68.21621621621622
0010 68.32432432432434
0100 68.43243243243244
1000 68.54054054054055
0001 68.64864864864866
0100 68.75675675675676
0110 69.08108108108108
1010 69.4054054054054
1001 69.72972972972973
0011 70.05405405405406
0101 70.37837837837839
0100 70.70270270270271
0001 70.81081081081082
0100 70.91891891891893
0010 71.02702702702703
1000 71.13513513513514
0001 71.24324324324326
0010 71.35135135135135
0100 71.67567567567568
1000 71.78378378378379
0100 71.8918918918919
1000 72.0
1100 72.32432432432432
1000 72.54054054054055
0100 72.64864864864865
0010 72.97297297297297
0001 73.08108108108108
0010 73.1891891891892
0001 73.29729729729729
0001 73.51351351351352
1000 73.62162162162161
1000 73.83783783783784
0010 73.94594594594595
0100 74.05405405405406
0001 74.16216216216216
1000 74.27027027027027
0100 74.37837837837839
0010 74.4864864864865
0100 74.5945945945946
1000 74.70270270270271
0001 74.81081081081082
0010 74.91891891891892
0100 75.02702702702703
1000 75.13513513513514
0001 75.24324324324324
0100 75.35135135135135
