TITLE Stardust
BPM   135.0
NOTES
0001 7.149111111111111
0003 7.260222222222222
0001 7.482444444444444
0003 7.593555555555556
0010 7.815777777777778
0030 7.926888888888889
0010 8.260222222222222
0030 8.371333333333332
0010 8.593555555555556
0030 8.704666666666666
0100 8.92688888888889
0300 9.038
0100 9.260222222222223
0300 9.371333333333334
1000 9.593555555555556
3000 9.704666666666668
1000 10.038
3000 10.149111111111111
1000 10.371333333333334
3000 10.482444444444445
0010 10.704666666666666
0030 10.815777777777777
0010 11.038
0030 11.149111111111111
0100 11.371333333333332
0300 11.482444444444443
0010 11.815777777777777
0030 11.926888888888888
0010 12.149111111111111
0030 12.260222222222222
1000 12.482444444444443
0001 12.704666666666665
0100 12.815777777777777
0001 13.037999999999998
1000 13.14911111111111
0100 13.371333333333332
0010 13.482444444444443
0001 13.593555555555554
1000 13.704666666666665
0001 13.815777777777777
0100 13.926888888888888
0010 14.037999999999998
1030 14.260222222222222
0001 14.371333333333332
0100 14.482444444444443
0001 14.593555555555556
1000 14.704666666666666
0100 14.815777777777777
0010 14.926888888888888
0001 15.149111111111111
1000 15.260222222222222
0001 15.371333333333332
0100 15.482444444444443
0010 15.704666666666666
1000 15.815777777777777
0001 16.038
0010 16.14911111111111
0001 16.371333333333332
1000 16.593555555555557
0100 16.81577777777778
1000 17.038
0010 17.14911111111111
0100 17.26022222222222
0010 17.482444444444443
1000 17.593555555555557
0001 17.81577777777778
0010 17.92688888888889
0100 18.038
1000 18.14911111111111
0001 18.26022222222222
1000 18.371333333333336
0010 18.482444444444447
0100 18.704666666666668
0001 18.81577777777778
1000 18.92688888888889
0100 19.038
0010 19.26022222222222
0001 19.371333333333336
1000 19.593555555555554
0010 19.704666666666665
0100 19.926888888888886
0001 20.14911111111111
1003 20.371333333333332
0100 20.593555555555554
0010 20.815777777777775
0001 21.037999999999997
1000 21.149111111111107
0001 21.371333333333332
0010 21.482444444444443
0001 21.593555555555554
1000 21.704666666666665
0010 21.815777777777775
1000 21.92688888888889
0010 22.038
0100 22.26022222222222
0001 22.371333333333332
1000 22.482444444444443
0001 22.593555555555554
0010 22.815777777777775
0100 22.926888888888886
1000 23.14911111111111
0100 23.26022222222222
1000 23.482444444444443
0001 23.704666666666668
0100 23.92688888888889
0010 24.14911111111111
1000 24.26022222222222
0001 24.371333333333332
1000 24.593555555555554
0100 24.704666666666665
0010 24.926888888888886
0001 25.037999999999997
0100 25.149111111111107
0001 25.260222222222218
1000 25.37133333333333
0100 25.482444444444443
0010 25.593555555555554
0001 25.815777777777775
1000 25.926888888888886
0010 26.037999999999997
0100 26.149111111111107
0001 26.37133333333333
0010 26.482444444444443
0100 26.704666666666665
0010 26.926888888888886
0001 27.037999999999997
1000 27.26022222222222
0001 27.371333333333332
0100 27.593555555555554
0010 27.704666666666665
1000 27.815777777777775
0100 28.037999999999997
0010 28.149111111111107
0001 28.26022222222222
2000 28.482444444444443
3000 28.704666666666665
0010 29.14911111111111
2030 29.815777777777775
3001 30.26022222222222
0010 30.482444444444443
0100 30.704666666666665
0010 30.92688888888889
0001 31.038
1000 31.14911111111111
0010 31.26022222222222
2000 31.482444444444443
3001 32.038
0010 32.37133333333333
0100 32.593555555555554
1000 32.70466666666666
0001 32.92688888888888
0203 33.37133333333333
0301 33.815777777777775
1000 33.92688888888889
0001 34.038
1000 34.14911111111111
0010 34.26022222222222
0100 34.37133333333333
0001 34.48244444444444
1000 34.593555555555554
0100 34.815777777777775
0010 34.92688888888889
0001 35.038
1000 35.14911111111111
3000 35.37133333333333
0001 35.593555555555554
0100 35.70466666666667
0010 35.92688888888889
1000 36.038
0001 36.14911111111111
1000 36.48244444444444
0100 36.70466666666667
0010 36.92688888888889
0001 37.038
1000 37.14911111111111
0001 37.371333333333325
0100 37.59355555555555
0010 37.70466666666666
1000 37.92688888888888
0100 38.149111111111104
0010 38.371333333333325
0001 38.48244444444444
1000 38.70466666666666
0002 38.81577777777777
0103 39.149111111111104
0010 39.371333333333325
1000 39.48244444444444
0001 39.70466666666666
1000 39.92688888888888
0100 40.149111111111104
0010 40.371333333333325
0002 40.48244444444444
1003 40.92688888888888
0010 41.149111111111104
0100 41.371333333333325
0001 41.48244444444444
1000 41.59355555555555
0001 41.70466666666666
1000 41.92688888888888
0100 42.149111111111104
0010 42.26022222222222
0031 42.70466666666666
1000 42.815777777777775
0010 42.92688888888888
1000 43.038
0001 43.149111111111104
0010 43.26022222222222
0100 43.371333333333325
1000 43.59355555555555
0001 43.70466666666666
1000 43.815777777777775
0010 43.92688888888888
0100 44.149111111111104
0001 44.26022222222222
1000 44.48244444444444
0100 44.593555555555554
0010 44.70466666666666
0001 44.815777777777775
1000 44.92688888888888
0001 45.038
0100 45.149111111111104
0001 45.371333333333325
0010 45.48244444444444
0100 45.593555555555554
0010 45.70466666666666
0001 45.92688888888888
1000 46.038
0001 46.26022222222222
0010 46.37133333333333
0100 46.48244444444444
1000 46.593555555555554
0001 46.70466666666666
1000 46.815777777777775
0010 46.92688888888888
0100 47.149111111111104
0001 47.26022222222222
1000 47.37133333333333
0100 47.48244444444444
0010 47.70466666666666
0001 47.815777777777775
1000 48.038
0010 48.14911111111111
0100 48.37133333333333
0001 48.593555555555554
1003 48.815777777777775
0100 49.038
0010 49.26022222222222
0001 49.48244444444444
1000 49.593555555555554
0001 49.81577777777777
0010 49.92688888888888
0001 50.03799999999999
1000 50.149111111111104
0010 50.26022222222221
1000 50.371333333333325
0010 50.48244444444443
0100 50.704666666666654
0001 50.81577777777777
1000 50.92688888888888
0001 51.03799999999999
0010 51.26022222222221
0100 51.371333333333325
1000 51.59355555555555
0100 51.70466666666666
1000 51.81577777777777
0100 51.92688888888888
0010 52.03799999999999
0001 52.149111111111104
1000 52.26022222222221
0010 52.48244444444443
0100 52.59355555555555
0001 52.70466666666666
1000 52.81577777777777
0001 53.03799999999999
0010 53.149111111111104
0100 53.371333333333325
1000 53.48244444444444
0010 53.59355555555555
1000 53.70466666666666
0001 53.81577777777777
0010 53.92688888888888
0100 54.03799999999999
1000 54.26022222222221
0001 54.371333333333325
0100 54.48244444444444
0010 54.59355555555555
1000 54.81577777777777
0100 54.92688888888888
0010 55.149111111111104
0100 55.371333333333325
1000 55.48244444444444
0001 55.70466666666666
1000 55.81577777777777
0010 56.03799999999999
0100 56.149111111111104
0001 56.26022222222222
0010 56.48244444444444
0100 56.59355555555555
1000 56.70466666666666
0001 56.92688888888888
1000 57.149111111111104
0010 57.26022222222222
0100 57.48244444444444
0001 57.70466666666666
0010 57.92688888888888
0100 58.149111111111104
1000 58.371333333333325
0001 58.48244444444444
0100 58.59355555555555
0001 58.70466666666666
0010 58.815777777777775
0100 58.92688888888888
1000 59.038
0100 59.149111111111104
1000 59.26022222222222
0001 59.371333333333325
0100 59.48244444444444
0010 59.59355555555555
1000 59.70466666666666
0001 59.815777777777775
1000 59.92688888888888
0100 60.038
0010 60.149111111111104
0001 60.26022222222222
2000 60.48244444444444
3020 60.815777777777775
0130 61.149111111111104
0301 61.48244444444444
1000 61.593555555555554
0001 61.70466666666666
0010 61.815777777777775
0100 61.92688888888888
0010 62.038
0001 62.26022222222222
1000 62.37133333333333
0001 62.593555555555554
1000 62.70466666666666
0100 62.815777777777775
0010 63.038
0001 63.149111111111104
1000 63.26022222222222
0010 63.48244444444444
0130 64.038
0001 64.14911111111111
1000 64.26022222222223
0001 64.37133333333333
0013 64.59355555555555
0100 64.81577777777777
1000 65.038
0001 65.14911111111111
1000 65.26022222222223
0010 65.37133333333333
1000 65.59355555555555
0001 65.70466666666667
0010 65.81577777777777
0001 65.92688888888888
1003 66.1491111111111
0100 66.26022222222221
0010 66.37133333333333
0100 66.59355555555554
1000 66.70466666666665
0001 66.81577777777777
1000 66.92688888888888
0010 67.038
0100 67.1491111111111
0001 67.26022222222221
1000 67.37133333333333
0001 67.48244444444444
1000 67.59355555555555
0100 67.66762962962963
1000 67.7417037037037
0100 67.81577777777778
0010 67.88985185185184
0001 67.96392592592592
0010 68.038
0001 68.11207407407407
1000 68.18614814814815
0001 68.26022222222223
0100 68.3342962962963
0010 68.40837037037036
1000 68.48244444444444
0001 68.55651851851852
0010 68.63059259259259
0100 68.70466666666667
1000 68.77874074074074
0100 68.8528148148148
0010 68.92688888888888
0100 69.00096296296296
1000 69.07503703703703
0001 69.14911111111111
1000 69.22318518518519
0010 69.29725925925926
2000 69.37133333333333
3100 69.70466666666665
0010 69.92688888888888
0001 70.1491111111111
1000 70.37133333333333
0001 70.59355555555555
0100 70.70466666666665
0301 71.14911111111111
1000 71.37133333333334
0010 71.59355555555555
1000 71.70466666666667
0001 71.81577777777778
1000 71.92688888888888
0100 72.038
0100 72.14911111111111
0001 72.37133333333334
1000 72.59355555555555
0010 72.70466666666667
0100 72.81577777777778
0001 72.92688888888888
1000 73.14911111111111
0100 73.37133333333333
0010 73.48244444444444
0001 73.59355555555555
1000 73.70466666666665
0001 73.81577777777777
0100 73.92688888888888
0001 74.038
2000 74.14911111111111
3100 74.48244444444444
0010 74.59355555555555
0001 74.70466666666665
1000 74.81577777777777
0001 74.92688888888888
1000 75.03799999999998
0010 75.1491111111111
1000 75.26022222222221
0010 75.37133333333333
1000 75.48244444444443
0100 75.59355555555554
0010 75.81577777777777
0001 76.03799999999998
0010 76.26022222222221
0100 76.48244444444444
1000 76.59355555555555
0010 76.70466666666667
1000 76.81577777777777
0002 76.92688888888888
0103 77.37133333333333
0010 77.59355555555555
1000 77.81577777777777
3001 78.26022222222221
0010 78.37133333333333
0100 78.48244444444444
1000 78.59355555555554
0010 78.70466666666665
